"","HAULJOIN","AREA","YEAR","BIN","MATURITY","COUNT","LATITUDE","LONGITUDE"
"282",10033,"SNOW_EBS_ALL",1989,"[60,70)","IMMATURE",10.305,60.331165,-175.40508
"283",10033,"SNOW_EBS_ALL",1989,"[70,80)","IMMATURE",27.48,60.331165,-175.40508
"284",10033,"SNOW_EBS_ALL",1989,"[70,80)","MATURE",3.435,60.331165,-175.40508
"285",10033,"SNOW_EBS_ALL",1989,"[80,90)","IMMATURE",27.48,60.331165,-175.40508
"286",10033,"SNOW_EBS_ALL",1989,"[90,100)","MATURE",6.87,60.331165,-175.40508
"287",10033,"SNOW_EBS_ALL",1989,"[50,60)","MATURE",3.435,60.331165,-175.40508
"288",10033,"SNOW_EBS_ALL",1989,"[80,90)","MATURE",10.305,60.331165,-175.40508
"289",10033,"SNOW_EBS_ALL",1989,"[100,110)","MATURE",6.87,60.331165,-175.40508
"290",10033,"SNOW_EBS_ALL",1989,"[50,60)","IMMATURE",3.435,60.331165,-175.40508
"291",10033,"SNOW_EBS_ALL",1989,"[90,100)","IMMATURE",3.435,60.331165,-175.40508
"292",10034,"SNOW_EBS_ALL",1989,"[100,110)","MATURE",61.8865,60.3385,-176.017415
"293",10034,"SNOW_EBS_ALL",1989,"[90,100)","MATURE",14.2815,60.3385,-176.017415
"294",10034,"SNOW_EBS_ALL",1989,"[100,110)","IMMATURE",4.7605,60.3385,-176.017415
"295",10034,"SNOW_EBS_ALL",1989,"[110,120)","MATURE",9.521,60.3385,-176.017415
"296",10034,"SNOW_EBS_ALL",1989,"[70,80)","MATURE",4.7605,60.3385,-176.017415
"297",10034,"SNOW_EBS_ALL",1989,"[60,70)","MATURE",4.7605,60.3385,-176.017415
"298",10034,"SNOW_EBS_ALL",1989,"[80,90)","IMMATURE",4.7605,60.3385,-176.017415
"299",10034,"SNOW_EBS_ALL",1989,"[70,80)","IMMATURE",4.7605,60.3385,-176.017415
"300",10034,"SNOW_EBS_ALL",1989,"[110,120)","IMMATURE",4.7605,60.3385,-176.017415
"301",10034,"SNOW_EBS_ALL",1989,"[50,60)","MATURE",4.7605,60.3385,-176.017415
"302",10034,"SNOW_EBS_ALL",1989,"[90,100)","IMMATURE",4.7605,60.3385,-176.017415
"303",10034,"SNOW_EBS_ALL",1989,"[80,90)","MATURE",4.7605,60.3385,-176.017415
"304",10035,"SNOW_EBS_ALL",1989,"[80,90)","MATURE",9.585,60.328915,-176.72775
"305",10035,"SNOW_EBS_ALL",1989,"[60,70)","MATURE",9.585,60.328915,-176.72775
"306",10035,"SNOW_EBS_ALL",1989,"[70,80)","MATURE",9.585,60.328915,-176.72775
"307",10035,"SNOW_EBS_ALL",1989,"[110,120)","MATURE",19.17,60.328915,-176.72775
"308",10035,"SNOW_EBS_ALL",1989,"[50,60)","MATURE",9.585,60.328915,-176.72775
"309",10036,"SNOW_EBS_ALL",1989,"[110,120)","MATURE",2,60.331085,-177.363665
"310",10036,"SNOW_EBS_ALL",1989,"[120,130)","MATURE",1,60.331085,-177.363665
"311",10036,"SNOW_EBS_ALL",1989,"[80,90)","MATURE",1,60.331085,-177.363665
"312",10036,"SNOW_EBS_ALL",1989,"[100,110)","MATURE",2,60.331085,-177.363665
"313",10036,"SNOW_EBS_ALL",1989,"[60,70)","MATURE",1,60.331085,-177.363665
"314",10036,"SNOW_EBS_ALL",1989,"[90,100)","MATURE",2,60.331085,-177.363665
"315",10036,"SNOW_EBS_ALL",1989,"[100,110)","IMMATURE",1,60.331085,-177.363665
"316",9977,"SNOW_EBS_ALL",1989,"[60,70)","MATURE",9.75,60.66733,-171.44425
"317",9977,"SNOW_EBS_ALL",1989,"[40,50)","MATURE",9.75,60.66733,-171.44425
"318",9977,"SNOW_EBS_ALL",1989,"[80,90)","IMMATURE",9.75,60.66733,-171.44425
"319",9977,"SNOW_EBS_ALL",1989,"[60,70)","IMMATURE",29.25,60.66733,-171.44425
"320",9977,"SNOW_EBS_ALL",1989,"[70,80)","IMMATURE",9.75,60.66733,-171.44425
"321",9977,"SNOW_EBS_ALL",1989,"[50,60)","IMMATURE",9.75,60.66733,-171.44425
"322",10032,"SNOW_EBS_ALL",1989,"[60,70)","IMMATURE",35.426,60.669165,-175.45783
"323",10032,"SNOW_EBS_ALL",1989,"[50,60)","IMMATURE",14.1704,60.669165,-175.45783
"324",10032,"SNOW_EBS_ALL",1989,"[50,60)","MATURE",3.5426,60.669165,-175.45783
"325",10032,"SNOW_EBS_ALL",1989,"[80,90)","MATURE",3.5426,60.669165,-175.45783
"326",10032,"SNOW_EBS_ALL",1989,"[70,80)","IMMATURE",10.6278,60.669165,-175.45783
"327",10032,"SNOW_EBS_ALL",1989,"[60,70)","MATURE",7.0852,60.669165,-175.45783
"328",10032,"SNOW_EBS_ALL",1989,"[80,90)","IMMATURE",3.5426,60.669165,-175.45783
"329",11832,"SNOW_EBS_ALL",1989,"[100,110)","MATURE",35,60.663835,-176.26175
"330",11832,"SNOW_EBS_ALL",1989,"[70,80)","MATURE",7,60.663835,-176.26175
"331",11832,"SNOW_EBS_ALL",1989,"[80,90)","MATURE",28,60.663835,-176.26175
"332",11832,"SNOW_EBS_ALL",1989,"[70,80)","IMMATURE",56,60.663835,-176.26175
"333",11832,"SNOW_EBS_ALL",1989,"[90,100)","IMMATURE",28,60.663835,-176.26175
"334",11832,"SNOW_EBS_ALL",1989,"[80,90)","IMMATURE",42,60.663835,-176.26175
"335",11832,"SNOW_EBS_ALL",1989,"[50,60)","IMMATURE",7,60.663835,-176.26175
"336",11832,"SNOW_EBS_ALL",1989,"[90,100)","MATURE",35,60.663835,-176.26175
"337",11832,"SNOW_EBS_ALL",1989,"[120,130)","MATURE",7,60.663835,-176.26175
"338",11832,"SNOW_EBS_ALL",1989,"[110,120)","MATURE",21,60.663835,-176.26175
"339",11833,"SNOW_EBS_ALL",1989,"[100,110)","MATURE",15,60.66592,-176.8095
"340",11833,"SNOW_EBS_ALL",1989,"[130,140)","MATURE",6,60.66592,-176.8095
"341",11833,"SNOW_EBS_ALL",1989,"[110,120)","MATURE",12,60.66592,-176.8095
"342",11833,"SNOW_EBS_ALL",1989,"[90,100)","MATURE",18,60.66592,-176.8095
"343",11833,"SNOW_EBS_ALL",1989,"[50,60)","MATURE",3,60.66592,-176.8095
"344",11833,"SNOW_EBS_ALL",1989,"[90,100)","IMMATURE",3,60.66592,-176.8095
"345",11833,"SNOW_EBS_ALL",1989,"[80,90)","IMMATURE",3,60.66592,-176.8095
"346",11834,"SNOW_EBS_ALL",1989,"[70,80)","MATURE",6,60.662665,-177.517665
"347",11834,"SNOW_EBS_ALL",1989,"[90,100)","MATURE",8,60.662665,-177.517665
"348",11834,"SNOW_EBS_ALL",1989,"[60,70)","MATURE",4,60.662665,-177.517665
"349",11834,"SNOW_EBS_ALL",1989,"[100,110)","MATURE",2,60.662665,-177.517665
"350",11834,"SNOW_EBS_ALL",1989,"[50,60)","MATURE",2,60.662665,-177.517665
"351",11834,"SNOW_EBS_ALL",1989,"[110,120)","MATURE",6,60.662665,-177.517665
"352",11834,"SNOW_EBS_ALL",1989,"[130,140)","MATURE",2,60.662665,-177.517665
"353",11834,"SNOW_EBS_ALL",1989,"[120,130)","MATURE",12,60.662665,-177.517665
"354",11834,"SNOW_EBS_ALL",1989,"[80,90)","IMMATURE",2,60.662665,-177.517665
"355",11835,"SNOW_EBS_ALL",1989,"[100,110)","MATURE",4,60.64667,-178.161165
"356",11835,"SNOW_EBS_ALL",1989,"[110,120)","MATURE",3,60.64667,-178.161165
"357",11835,"SNOW_EBS_ALL",1989,"[120,130)","MATURE",2,60.64667,-178.161165
"358",11835,"SNOW_EBS_ALL",1989,"[90,100)","MATURE",8,60.64667,-178.161165
"359",11835,"SNOW_EBS_ALL",1989,"[80,90)","MATURE",1,60.64667,-178.161165
"360",11835,"SNOW_EBS_ALL",1989,"[70,80)","MATURE",2,60.64667,-178.161165
"361",11820,"SNOW_EBS_ALL",1989,"[70,80)","MATURE",14.4444,61.06883,-174.9355
"362",11820,"SNOW_EBS_ALL",1989,"[60,70)","IMMATURE",24.074,61.06883,-174.9355
"363",11820,"SNOW_EBS_ALL",1989,"[50,60)","IMMATURE",14.4444,61.06883,-174.9355
"364",11820,"SNOW_EBS_ALL",1989,"[60,70)","MATURE",9.6296,61.06883,-174.9355
"365",11820,"SNOW_EBS_ALL",1989,"[70,80)","IMMATURE",14.4444,61.06883,-174.9355
"366",11820,"SNOW_EBS_ALL",1989,"[50,60)","MATURE",4.8148,61.06883,-174.9355
"367",11820,"SNOW_EBS_ALL",1989,"[100,110)","MATURE",4,61.06883,-174.9355
"368",11820,"SNOW_EBS_ALL",1989,"[110,120)","MATURE",2,61.06883,-174.9355
"369",11820,"SNOW_EBS_ALL",1989,"[90,100)","MATURE",6,61.06883,-174.9355
"370",11820,"SNOW_EBS_ALL",1989,"[80,90)","MATURE",5.8148,61.06883,-174.9355
"371",11820,"SNOW_EBS_ALL",1989,"[80,90)","IMMATURE",4.8148,61.06883,-174.9355
"372",10031,"SNOW_EBS_ALL",1989,"[90,100)","MATURE",7.9044,61.002415,-175.572415
"373",10031,"SNOW_EBS_ALL",1989,"[70,80)","IMMATURE",21.0784,61.002415,-175.572415
"374",10031,"SNOW_EBS_ALL",1989,"[80,90)","MATURE",10.5392,61.002415,-175.572415
"375",10031,"SNOW_EBS_ALL",1989,"[100,110)","MATURE",5.2696,61.002415,-175.572415
"376",10031,"SNOW_EBS_ALL",1989,"[60,70)","MATURE",7.9044,61.002415,-175.572415
"377",10031,"SNOW_EBS_ALL",1989,"[60,70)","IMMATURE",15.8088,61.002415,-175.572415
"378",10031,"SNOW_EBS_ALL",1989,"[70,80)","MATURE",10.5392,61.002415,-175.572415
"379",10031,"SNOW_EBS_ALL",1989,"[50,60)","MATURE",5.2696,61.002415,-175.572415
"380",10031,"SNOW_EBS_ALL",1989,"[80,90)","IMMATURE",2.6348,61.002415,-175.572415
"381",10031,"SNOW_EBS_ALL",1989,"[50,60)","IMMATURE",2.6348,61.002415,-175.572415
"382",10030,"SNOW_EBS_ALL",1989,"[70,80)","IMMATURE",21.3056,61.00175,-176.279665
"383",10030,"SNOW_EBS_ALL",1989,"[90,100)","MATURE",7.9896,61.00175,-176.279665
"384",10030,"SNOW_EBS_ALL",1989,"[60,70)","IMMATURE",18.6424,61.00175,-176.279665
"385",10030,"SNOW_EBS_ALL",1989,"[100,110)","MATURE",2.6632,61.00175,-176.279665
"386",10030,"SNOW_EBS_ALL",1989,"[80,90)","MATURE",2.6632,61.00175,-176.279665
"387",10030,"SNOW_EBS_ALL",1989,"[80,90)","IMMATURE",5.3264,61.00175,-176.279665
"388",10030,"SNOW_EBS_ALL",1989,"[110,120)","MATURE",2.6632,61.00175,-176.279665
"389",10030,"SNOW_EBS_ALL",1989,"[50,60)","IMMATURE",2.6632,61.00175,-176.279665
"390",10028,"SNOW_EBS_ALL",1989,"[50,60)","MATURE",3,60.99925,-177.6335
"391",10028,"SNOW_EBS_ALL",1989,"[70,80)","IMMATURE",1,60.99925,-177.6335
"392",10028,"SNOW_EBS_ALL",1989,"[90,100)","MATURE",2,60.99925,-177.6335
"393",10028,"SNOW_EBS_ALL",1989,"[60,70)","MATURE",4,60.99925,-177.6335
"394",10028,"SNOW_EBS_ALL",1989,"[70,80)","MATURE",5,60.99925,-177.6335
"395",10028,"SNOW_EBS_ALL",1989,"[100,110)","MATURE",1,60.99925,-177.6335
"396",10028,"SNOW_EBS_ALL",1989,"[110,120)","MATURE",3,60.99925,-177.6335
"397",10028,"SNOW_EBS_ALL",1989,"[80,90)","MATURE",1,60.99925,-177.6335
"398",10028,"SNOW_EBS_ALL",1989,"[80,90)","IMMATURE",1,60.99925,-177.6335
"399",10028,"SNOW_EBS_ALL",1989,"[120,130)","MATURE",1,60.99925,-177.6335
"400",10020,"SNOW_EBS_ALL",1989,"[50,60)","IMMATURE",52.25,61.33917,-173.56342
"401",10020,"SNOW_EBS_ALL",1989,"[50,60)","MATURE",19,61.33917,-173.56342
"402",10020,"SNOW_EBS_ALL",1989,"[40,50)","IMMATURE",57,61.33917,-173.56342
"403",10020,"SNOW_EBS_ALL",1989,"[30,40)","IMMATURE",9.5,61.33917,-173.56342
"404",10020,"SNOW_EBS_ALL",1989,"[40,50)","MATURE",9.5,61.33917,-173.56342
"405",10021,"SNOW_EBS_ALL",1989,"[40,50)","IMMATURE",98.2864,61.343585,-174.21875
"406",10021,"SNOW_EBS_ALL",1989,"[50,60)","IMMATURE",30.7145,61.343585,-174.21875
"407",10021,"SNOW_EBS_ALL",1989,"[60,70)","MATURE",12.2858,61.343585,-174.21875
"408",10021,"SNOW_EBS_ALL",1989,"[60,70)","IMMATURE",49.1432,61.343585,-174.21875
"409",10021,"SNOW_EBS_ALL",1989,"[30,40)","IMMATURE",12.2858,61.343585,-174.21875
"410",10021,"SNOW_EBS_ALL",1989,"[70,80)","IMMATURE",6.1429,61.343585,-174.21875
"411",10021,"SNOW_EBS_ALL",1989,"[50,60)","MATURE",6.1429,61.343585,-174.21875
"412",11821,"SNOW_EBS_ALL",1989,"[100,110)","MATURE",3,61.36075,-175.011665
"413",11821,"SNOW_EBS_ALL",1989,"[60,70)","IMMATURE",27.3333,61.36075,-175.011665
"414",11821,"SNOW_EBS_ALL",1989,"[40,50)","IMMATURE",36.4444,61.36075,-175.011665
"415",11821,"SNOW_EBS_ALL",1989,"[70,80)","IMMATURE",64.7777,61.36075,-175.011665
"416",11821,"SNOW_EBS_ALL",1989,"[80,90)","IMMATURE",21.2222,61.36075,-175.011665
"417",11821,"SNOW_EBS_ALL",1989,"[100,110)","IMMATURE",1,61.36075,-175.011665
"418",11821,"SNOW_EBS_ALL",1989,"[50,60)","IMMATURE",18.2222,61.36075,-175.011665
"419",11821,"SNOW_EBS_ALL",1989,"[90,100)","MATURE",5,61.36075,-175.011665
"420",11821,"SNOW_EBS_ALL",1989,"[80,90)","MATURE",14.1111,61.36075,-175.011665
"421",11821,"SNOW_EBS_ALL",1989,"[50,60)","MATURE",9.1111,61.36075,-175.011665
"422",11821,"SNOW_EBS_ALL",1989,"[90,100)","IMMATURE",1,61.36075,-175.011665
"423",11831,"SNOW_EBS_ALL",1989,"[100,110)","MATURE",2,61.28042,-175.80183
"424",11831,"SNOW_EBS_ALL",1989,"[90,100)","MATURE",2,61.28042,-175.80183
"425",11831,"SNOW_EBS_ALL",1989,"[80,90)","MATURE",5,61.28042,-175.80183
"426",11831,"SNOW_EBS_ALL",1989,"[40,50)","IMMATURE",14.091,61.28042,-175.80183
"427",11831,"SNOW_EBS_ALL",1989,"[80,90)","IMMATURE",3,61.28042,-175.80183
"428",11831,"SNOW_EBS_ALL",1989,"[50,60)","IMMATURE",32.879,61.28042,-175.80183
"429",11831,"SNOW_EBS_ALL",1989,"[70,80)","MATURE",1,61.28042,-175.80183
"430",11830,"SNOW_EBS_ALL",1989,"[90,100)","MATURE",8,61.3285,-176.289835
"431",11830,"SNOW_EBS_ALL",1989,"[80,90)","MATURE",20,61.3285,-176.289835
"432",11830,"SNOW_EBS_ALL",1989,"[120,130)","MATURE",4,61.3285,-176.289835
"433",11830,"SNOW_EBS_ALL",1989,"[80,90)","IMMATURE",4,61.3285,-176.289835
"434",11830,"SNOW_EBS_ALL",1989,"[50,60)","IMMATURE",108.6792,61.3285,-176.289835
"435",11830,"SNOW_EBS_ALL",1989,"[110,120)","MATURE",4,61.3285,-176.289835
"436",11830,"SNOW_EBS_ALL",1989,"[70,80)","IMMATURE",62.1024,61.3285,-176.289835
"437",11830,"SNOW_EBS_ALL",1989,"[100,110)","MATURE",6,61.3285,-176.289835
"438",11830,"SNOW_EBS_ALL",1989,"[60,70)","IMMATURE",46.5768,61.3285,-176.289835
"439",11830,"SNOW_EBS_ALL",1989,"[90,100)","IMMATURE",2,61.3285,-176.289835
"440",11829,"SNOW_EBS_ALL",1989,"[60,70)","IMMATURE",28,61.3305,-176.96275
"441",11829,"SNOW_EBS_ALL",1989,"[70,80)","MATURE",4,61.3305,-176.96275
"442",11829,"SNOW_EBS_ALL",1989,"[80,90)","IMMATURE",8,61.3305,-176.96275
"443",11829,"SNOW_EBS_ALL",1989,"[70,80)","IMMATURE",12,61.3305,-176.96275
"444",11829,"SNOW_EBS_ALL",1989,"[50,60)","IMMATURE",24,61.3305,-176.96275
"445",11829,"SNOW_EBS_ALL",1989,"[100,110)","MATURE",16,61.3305,-176.96275
"446",11829,"SNOW_EBS_ALL",1989,"[90,100)","MATURE",24,61.3305,-176.96275
"447",11829,"SNOW_EBS_ALL",1989,"[100,110)","IMMATURE",12,61.3305,-176.96275
"448",11829,"SNOW_EBS_ALL",1989,"[80,90)","MATURE",8,61.3305,-176.96275
"449",11829,"SNOW_EBS_ALL",1989,"[120,130)","MATURE",4,61.3305,-176.96275
"450",11829,"SNOW_EBS_ALL",1989,"[90,100)","IMMATURE",8,61.3305,-176.96275
"451",11829,"SNOW_EBS_ALL",1989,"[110,120)","MATURE",4,61.3305,-176.96275
"452",10023,"SNOW_EBS_ALL",1989,"[40,50)","IMMATURE",131.9997,61.66825,-173.695915
"453",10023,"SNOW_EBS_ALL",1989,"[40,50)","MATURE",6.2857,61.66825,-173.695915
"454",10023,"SNOW_EBS_ALL",1989,"[50,60)","IMMATURE",25.1428,61.66825,-173.695915
"455",10023,"SNOW_EBS_ALL",1989,"[30,40)","IMMATURE",6.2857,61.66825,-173.695915
"456",10023,"SNOW_EBS_ALL",1989,"[50,60)","MATURE",6.2857,61.66825,-173.695915
"457",10023,"SNOW_EBS_ALL",1989,"[60,70)","IMMATURE",6.2857,61.66825,-173.695915
"458",10022,"SNOW_EBS_ALL",1989,"[40,50)","IMMATURE",91.4738,61.65775,-174.31467
"459",10022,"SNOW_EBS_ALL",1989,"[70,80)","MATURE",8.3158,61.65775,-174.31467
"460",10022,"SNOW_EBS_ALL",1989,"[50,60)","IMMATURE",24.9474,61.65775,-174.31467
"461",10022,"SNOW_EBS_ALL",1989,"[60,70)","MATURE",8.3158,61.65775,-174.31467
"462",11822,"SNOW_EBS_ALL",1989,"[70,80)","IMMATURE",25.2,61.670665,-174.98258
"463",11822,"SNOW_EBS_ALL",1989,"[70,80)","MATURE",5,61.670665,-174.98258
"464",11822,"SNOW_EBS_ALL",1989,"[50,60)","IMMATURE",39.6,61.670665,-174.98258
"465",11822,"SNOW_EBS_ALL",1989,"[80,90)","IMMATURE",6,61.670665,-174.98258
"466",11822,"SNOW_EBS_ALL",1989,"[80,90)","MATURE",8,61.670665,-174.98258
"467",11822,"SNOW_EBS_ALL",1989,"[60,70)","IMMATURE",17.2,61.670665,-174.98258
"468",11822,"SNOW_EBS_ALL",1989,"[40,50)","IMMATURE",52.8,61.670665,-174.98258
"469",11822,"SNOW_EBS_ALL",1989,"[130,140)","MATURE",1,61.670665,-174.98258
"470",11822,"SNOW_EBS_ALL",1989,"[60,70)","MATURE",1,61.670665,-174.98258
"471",11822,"SNOW_EBS_ALL",1989,"[90,100)","MATURE",3,61.670665,-174.98258
"472",10024,"SNOW_EBS_ALL",1989,"[90,100)","IMMATURE",5.0534,61.665915,-175.76475
"473",10024,"SNOW_EBS_ALL",1989,"[50,60)","IMMATURE",25.267,61.665915,-175.76475
"474",10024,"SNOW_EBS_ALL",1989,"[40,50)","IMMATURE",7.5801,61.665915,-175.76475
"475",10024,"SNOW_EBS_ALL",1989,"[60,70)","IMMATURE",20.2136,61.665915,-175.76475
"476",10024,"SNOW_EBS_ALL",1989,"[70,80)","IMMATURE",10.1068,61.665915,-175.76475
"477",10024,"SNOW_EBS_ALL",1989,"[60,70)","MATURE",5.0534,61.665915,-175.76475
"478",10024,"SNOW_EBS_ALL",1989,"[80,90)","IMMATURE",7.5801,61.665915,-175.76475
"479",10024,"SNOW_EBS_ALL",1989,"[80,90)","MATURE",7.5801,61.665915,-175.76475
"480",10024,"SNOW_EBS_ALL",1989,"[70,80)","MATURE",15.1602,61.665915,-175.76475
"481",10024,"SNOW_EBS_ALL",1989,"[90,100)","MATURE",5.0534,61.665915,-175.76475
"482",11824,"SNOW_EBS_ALL",1989,"[30,40)","IMMATURE",76.418,61.9925,-173.962335
"483",11824,"SNOW_EBS_ALL",1989,"[60,70)","MATURE",8,61.9925,-173.962335
"484",11824,"SNOW_EBS_ALL",1989,"[50,60)","IMMATURE",57.3135,61.9925,-173.962335
"485",11824,"SNOW_EBS_ALL",1989,"[50,60)","MATURE",57.3135,61.9925,-173.962335
"486",11824,"SNOW_EBS_ALL",1989,"[40,50)","IMMATURE",114.627,61.9925,-173.962335
"487",11824,"SNOW_EBS_ALL",1989,"[60,70)","IMMATURE",20.1045,61.9925,-173.962335
"488",11824,"SNOW_EBS_ALL",1989,"[70,80)","MATURE",1,61.9925,-173.962335
"489",11823,"SNOW_EBS_ALL",1989,"[30,40)","IMMATURE",65.9112,61.92675,-174.596
"490",11823,"SNOW_EBS_ALL",1989,"[70,80)","MATURE",5,61.92675,-174.596
"491",11823,"SNOW_EBS_ALL",1989,"[70,80)","IMMATURE",2,61.92675,-174.596
"492",11823,"SNOW_EBS_ALL",1989,"[90,100)","MATURE",1,61.92675,-174.596
"493",11823,"SNOW_EBS_ALL",1989,"[80,90)","MATURE",1,61.92675,-174.596
"494",11823,"SNOW_EBS_ALL",1989,"[50,60)","IMMATURE",65.9112,61.92675,-174.596
"495",11823,"SNOW_EBS_ALL",1989,"[40,50)","IMMATURE",263.6448,61.92675,-174.596
"496",11823,"SNOW_EBS_ALL",1989,"[60,70)","MATURE",1,61.92675,-174.596
"497",11825,"SNOW_EBS_ALL",1989,"[70,80)","IMMATURE",72.2334,61.998835,-175.187165
"498",11825,"SNOW_EBS_ALL",1989,"[90,100)","MATURE",1,61.998835,-175.187165
"499",11825,"SNOW_EBS_ALL",1989,"[80,90)","IMMATURE",7,61.998835,-175.187165
"500",11825,"SNOW_EBS_ALL",1989,"[70,80)","MATURE",2,61.998835,-175.187165
"501",11825,"SNOW_EBS_ALL",1989,"[80,90)","MATURE",4,61.998835,-175.187165
"502",11825,"SNOW_EBS_ALL",1989,"[100,110)","MATURE",1,61.998835,-175.187165
"503",11825,"SNOW_EBS_ALL",1989,"[40,50)","IMMATURE",183.7002,61.998835,-175.187165
"504",11825,"SNOW_EBS_ALL",1989,"[60,70)","MATURE",30.6167,61.998835,-175.187165
"505",11825,"SNOW_EBS_ALL",1989,"[50,60)","IMMATURE",122.4668,61.998835,-175.187165
"506",11825,"SNOW_EBS_ALL",1989,"[60,70)","IMMATURE",61.2334,61.998835,-175.187165
"507",11826,"SNOW_EBS_ALL",1989,"[50,60)","IMMATURE",64.7335,62.00275,-176.05717
"508",11826,"SNOW_EBS_ALL",1989,"[40,50)","IMMATURE",77.6802,62.00275,-176.05717
"509",11826,"SNOW_EBS_ALL",1989,"[80,90)","IMMATURE",16,62.00275,-176.05717
"510",11826,"SNOW_EBS_ALL",1989,"[90,100)","MATURE",10,62.00275,-176.05717
"511",11826,"SNOW_EBS_ALL",1989,"[80,90)","MATURE",8,62.00275,-176.05717
"512",11826,"SNOW_EBS_ALL",1989,"[60,70)","IMMATURE",92.6269,62.00275,-176.05717
"513",11826,"SNOW_EBS_ALL",1989,"[70,80)","MATURE",16,62.00275,-176.05717
"514",11826,"SNOW_EBS_ALL",1989,"[90,100)","IMMATURE",2,62.00275,-176.05717
"515",11826,"SNOW_EBS_ALL",1989,"[70,80)","IMMATURE",40.8401,62.00275,-176.05717
"516",11826,"SNOW_EBS_ALL",1989,"[100,110)","MATURE",2,62.00275,-176.05717
"517",11826,"SNOW_EBS_ALL",1989,"[50,60)","MATURE",12.9467,62.00275,-176.05717
"518",11954,"SNOW_EBS_ALL",1990,"[70,80)","IMMATURE",1,55.28575,-166.96742
"519",11954,"SNOW_EBS_ALL",1990,"[110,120)","MATURE",2,55.28575,-166.96742
"520",11954,"SNOW_EBS_ALL",1990,"[100,110)","MATURE",1,55.28575,-166.96742
"521",11954,"SNOW_EBS_ALL",1990,"[90,100)","MATURE",1,55.28575,-166.96742
"522",10099,"SNOW_EBS_ALL",1990,"[70,80)","MATURE",1,55.3405,-164.00367
"523",10121,"SNOW_EBS_ALL",1990,"[100,110)","MATURE",1,55.99042,-165.207
"524",10121,"SNOW_EBS_ALL",1990,"[80,90)","IMMATURE",1,55.99042,-165.207
"525",10130,"SNOW_EBS_ALL",1990,"[100,110)","MATURE",9,56.334835,-166.385165
"526",10130,"SNOW_EBS_ALL",1990,"[90,100)","MATURE",8,56.334835,-166.385165
"527",10130,"SNOW_EBS_ALL",1990,"[80,90)","MATURE",6,56.334835,-166.385165
"528",10130,"SNOW_EBS_ALL",1990,"[70,80)","MATURE",6,56.334835,-166.385165
"529",10130,"SNOW_EBS_ALL",1990,"[120,130)","MATURE",2,56.334835,-166.385165
"530",10130,"SNOW_EBS_ALL",1990,"[80,90)","IMMATURE",2,56.334835,-166.385165
"531",10130,"SNOW_EBS_ALL",1990,"[60,70)","MATURE",1,56.334835,-166.385165
"532",10120,"SNOW_EBS_ALL",1990,"[70,80)","MATURE",1,56.33125,-165.20475
"533",10120,"SNOW_EBS_ALL",1990,"[120,130)","MATURE",1,56.33125,-165.20475
"534",10120,"SNOW_EBS_ALL",1990,"[60,70)","MATURE",1,56.33125,-165.20475
"535",10120,"SNOW_EBS_ALL",1990,"[110,120)","IMMATURE",1,56.33125,-165.20475
"536",10157,"SNOW_EBS_ALL",1990,"[100,110)","MATURE",23.5417,56.3295,-168.24958
"537",10157,"SNOW_EBS_ALL",1990,"[90,100)","MATURE",13.4524,56.3295,-168.24958
"538",10157,"SNOW_EBS_ALL",1990,"[120,130)","MATURE",6.7262,56.3295,-168.24958
"539",10157,"SNOW_EBS_ALL",1990,"[110,120)","MATURE",3.3631,56.3295,-168.24958
"540",11950,"SNOW_EBS_ALL",1990,"[90,100)","MATURE",5,56.671835,-167.080085
"541",11950,"SNOW_EBS_ALL",1990,"[70,80)","MATURE",4,56.671835,-167.080085
"542",11950,"SNOW_EBS_ALL",1990,"[80,90)","MATURE",5,56.671835,-167.080085
"543",11950,"SNOW_EBS_ALL",1990,"[60,70)","MATURE",1,56.671835,-167.080085
"544",11950,"SNOW_EBS_ALL",1990,"[50,60)","MATURE",3,56.671835,-167.080085
"545",11950,"SNOW_EBS_ALL",1990,"[100,110)","IMMATURE",1,56.671835,-167.080085
"546",10119,"SNOW_EBS_ALL",1990,"[110,120)","MATURE",2,56.67742,-165.21225
"547",10119,"SNOW_EBS_ALL",1990,"[120,130)","MATURE",9,56.67742,-165.21225
"548",11958,"SNOW_EBS_ALL",1990,"[110,120)","MATURE",3,56.66158,-168.3055
"549",11958,"SNOW_EBS_ALL",1990,"[60,70)","MATURE",2,56.66158,-168.3055
"550",11958,"SNOW_EBS_ALL",1990,"[100,110)","MATURE",4,56.66158,-168.3055
"551",11958,"SNOW_EBS_ALL",1990,"[90,100)","MATURE",4,56.66158,-168.3055
"552",11958,"SNOW_EBS_ALL",1990,"[80,90)","IMMATURE",1,56.66158,-168.3055
"553",11958,"SNOW_EBS_ALL",1990,"[70,80)","MATURE",3,56.66158,-168.3055
"554",11958,"SNOW_EBS_ALL",1990,"[80,90)","MATURE",1,56.66158,-168.3055
"555",11949,"SNOW_EBS_ALL",1990,"[70,80)","MATURE",3,56.964665,-167.091
"556",11949,"SNOW_EBS_ALL",1990,"[120,130)","MATURE",1,56.964665,-167.091
"557",11949,"SNOW_EBS_ALL",1990,"[30,40)","IMMATURE",3,56.964665,-167.091
"558",11949,"SNOW_EBS_ALL",1990,"[110,120)","MATURE",1,56.964665,-167.091
"559",11949,"SNOW_EBS_ALL",1990,"[80,90)","MATURE",2,56.964665,-167.091
